Pass,Result,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Custom,Equity DD %,Trades,MA_Fast_Period,MA_Slow_Period,DeMarker_Period
,,,,,,,,,,,,
,,,,ANUL 2021,,,,,,,,
,,,,,,,,,,,,
529,-7.90,14479.89,499.30655,2.12717,1.80120,84.55563,0,7.90,29,60,160,18
528,-7.90,14443.14,515.82642,2.12431,1.79663,86.19595,0,7.90,28,50,160,18
524,-7.90,14479.89,499.30655,2.12717,1.80120,84.55563,0,7.90,29,60,140,18
523,-7.90,14443.14,515.82642,2.12431,1.79663,86.19595,0,7.90,28,50,140,18
519,-7.90,14479.89,499.30655,2.12717,1.80120,84.55563,0,7.90,29,60,120,18
518,-7.90,14443.14,515.82642,2.12431,1.79663,86.19595,0,7.90,28,50,120,18
514,-7.90,14479.89,499.30655,2.12717,1.80120,84.55563,0,7.90,29,60,100,18
513,-7.90,14443.14,515.82642,2.12431,1.79663,86.19595,0,7.90,28,50,100,18
509,-7.90,15649.93,558.92609,2.31280,1.94674,91.33908,0,7.90,28,60,80,18
508,-7.90,15620.35,578.53149,2.31111,1.94306,93.00198,0,7.90,27,50,80,18
504,-7.90,14479.89,499.30655,2.12717,1.80120,84.55563,0,7.90,29,60,60,18
503,-7.90,14443.14,515.82642,2.12431,1.79663,86.19595,0,7.90,28,50,60,18
584,-7.97,7299.92,304.16333,1.61284,0.91407,61.99022,0,7.97,24,60,200,19
579,-7.97,7299.92,304.16333,1.61284,0.91407,61.99022,0,7.97,24,60,180,19
574,-7.97,7299.92,304.16333,1.61284,0.91407,61.99022,0,7.97,24,60,160,19
569,-7.97,7299.92,304.16333,1.61284,0.91407,61.99022,0,7.97,24,60,140,19
564,-7.97,7299.92,304.16333,1.61284,0.91407,61.99022,0,7.97,24,60,120,19
559,-7.97,7299.92,304.16333,1.61284,0.91407,61.99022,0,7.97,24,60,100,19
554,-7.97,8438.75,366.90216,1.76828,1.05667,70.52637,0,7.97,23,60,80,19
549,-7.97,7299.92,304.16333,1.61284,0.91407,61.99022,0,7.97,24,60,60,19
674,-8.00,785.43,43.63500,1.07651,0.09591,7.98356,0,8.00,18,60,200,21
673,-8.00,785.43,43.63500,1.07651,0.09591,7.98356,0,8.00,18,50,200,21
672,-8.00,785.43,43.63500,1.07651,0.09591,7.98356,0,8.00,18,40,200,21
671,-8.00,785.43,43.63500,1.07651,0.09591,7.98356,0,8.00,18,30,200,21
670,-8.00,785.43,43.63500,1.07651,0.09591,7.98356,0,8.00,18,20,200,21
669,-8.00,785.43,43.63500,1.07651,0.09591,7.98356,0,8.00,18,60,180,21
668,-8.00,785.43,43.63500,1.07651,0.09591,7.98356,0,8.00,18,50,180,21
667,-8.00,785.43,43.63500,1.07651,0.09591,7.98356,0,8.00,18,40,180,21
666,-8.00,785.43,43.63500,1.07651,0.09591,7.98356,0,8.00,18,30,180,21
665,-8.00,785.43,43.63500,1.07651,0.09591,7.98356,0,8.00,18,20,180,21
664,-8.00,785.43,43.63500,1.07651,0.09591,7.98356,0,8.00,18,60,160,21
663,-8.00,785.43,43.63500,1.07651,0.09591,7.98356,0,8.00,18,50,160,21
662,-8.00,785.43,43.63500,1.07651,0.09591,7.98356,0,8.00,18,40,160,21
661,-8.00,785.43,43.63500,1.07651,0.09591,7.98356,0,8.00,18,30,160,21
660,-8.00,785.43,43.63500,1.07651,0.09591,7.98356,0,8.00,18,20,160,21
659,-8.00,785.43,43.63500,1.07651,0.09591,7.98356,0,8.00,18,60,140,21
658,-8.00,785.43,43.63500,1.07651,0.09591,7.98356,0,8.00,18,50,140,21
657,-8.00,785.43,43.63500,1.07651,0.09591,7.98356,0,8.00,18,40,140,21
656,-8.00,785.43,43.63500,1.07651,0.09591,7.98356,0,8.00,18,30,140,21
655,-8.00,785.43,43.63500,1.07651,0.09591,7.98356,0,8.00,18,20,140,21
654,-8.00,785.43,43.63500,1.07651,0.09591,7.98356,0,8.00,18,60,120,21
653,-8.00,785.43,43.63500,1.07651,0.09591,7.98356,0,8.00,18,50,120,21
652,-8.00,785.43,43.63500,1.07651,0.09591,7.98356,0,8.00,18,40,120,21
651,-8.00,785.43,43.63500,1.07651,0.09591,7.98356,0,8.00,18,30,120,21
650,-8.00,785.43,43.63500,1.07651,0.09591,7.98356,0,8.00,18,20,120,21
649,-8.00,785.43,43.63500,1.07651,0.09591,7.98356,0,8.00,18,60,100,21
648,-8.00,785.43,43.63500,1.07651,0.09591,7.98356,0,8.00,18,50,100,21
647,-8.00,785.43,43.63500,1.07651,0.09591,7.98356,0,8.00,18,40,100,21
646,-8.00,785.43,43.63500,1.07651,0.09591,7.98356,0,8.00,18,30,100,21
645,-8.00,785.43,43.63500,1.07651,0.09591,7.98356,0,8.00,18,20,100,21
639,-8.00,785.43,43.63500,1.07651,0.09591,7.98356,0,8.00,18,60,60,21
638,-8.00,785.43,43.63500,1.07651,0.09591,7.98356,0,8.00,18,50,60,21
637,-8.00,785.43,43.63500,1.07651,0.09591,7.98356,0,8.00,18,40,60,21
636,-8.00,785.43,43.63500,1.07651,0.09591,7.98356,0,8.00,18,30,60,21
635,-8.00,785.43,43.63500,1.07651,0.09591,7.98356,0,8.00,18,20,60,21
634,-8.00,785.43,43.63500,1.07651,0.09591,7.98356,0,8.00,18,60,40,21
633,-8.00,785.43,43.63500,1.07651,0.09591,7.98356,0,8.00,18,50,40,21
632,-8.00,785.43,43.63500,1.07651,0.09591,7.98356,0,8.00,18,40,40,21
631,-8.00,785.43,43.63500,1.07651,0.09591,7.98356,0,8.00,18,30,40,21
630,-8.00,785.43,43.63500,1.07651,0.09591,7.98356,0,8.00,18,20,40,21
222,-8.09,-5696.39,-379.75934,0.34743,-0.69189,-5.00000,0,8.09,15,40,200,11
221,-8.09,-5696.39,-379.75934,0.34743,-0.69189,-5.00000,0,8.09,15,30,200,11
217,-8.09,-5696.39,-379.75934,0.34743,-0.69189,-5.00000,0,8.09,15,40,180,11
216,-8.09,-5696.39,-379.75934,0.34743,-0.69189,-5.00000,0,8.09,15,30,180,11
212,-8.09,-5696.39,-379.75934,0.34743,-0.69189,-5.00000,0,8.09,15,40,160,11
211,-8.09,-5696.39,-379.75934,0.34743,-0.69189,-5.00000,0,8.09,15,30,160,11
207,-8.09,-5696.39,-379.75934,0.34743,-0.69189,-5.00000,0,8.09,15,40,140,11
206,-8.09,-5696.39,-379.75934,0.34743,-0.69189,-5.00000,0,8.09,15,30,140,11
202,-8.09,-5696.39,-379.75934,0.34743,-0.69189,-5.00000,0,8.09,15,40,120,11
201,-8.09,-5696.39,-379.75934,0.34743,-0.69189,-5.00000,0,8.09,15,30,120,11
197,-8.09,-5696.39,-379.75934,0.34743,-0.69189,-5.00000,0,8.09,15,40,100,11
196,-8.09,-5696.39,-379.75934,0.34743,-0.69189,-5.00000,0,8.09,15,30,100,11
187,-8.09,-5696.39,-379.75934,0.34743,-0.69189,-5.00000,0,8.09,15,40,60,11
186,-8.09,-5696.39,-379.75934,0.34743,-0.69189,-5.00000,0,8.09,15,30,60,11
184,-8.09,-5696.39,-379.75934,0.34743,-0.69189,-5.00000,0,8.09,15,60,40,11
183,-8.09,-5696.39,-379.75934,0.34743,-0.69189,-5.00000,0,8.09,15,50,40,11
182,-8.09,-5696.39,-379.75934,0.34743,-0.69189,-5.00000,0,8.09,15,40,40,11
181,-8.09,-5696.39,-379.75934,0.34743,-0.69189,-5.00000,0,8.09,15,30,40,11
224,-8.22,-6641.99,-415.12439,0.31347,-0.79392,-5.00000,0,8.22,16,60,200,11
223,-8.22,-6641.99,-415.12439,0.31347,-0.79392,-5.00000,0,8.22,16,50,200,11
219,-8.22,-6641.99,-415.12439,0.31347,-0.79392,-5.00000,0,8.22,16,60,180,11
218,-8.22,-6641.99,-415.12439,0.31347,-0.79392,-5.00000,0,8.22,16,50,180,11
214,-8.22,-6641.99,-415.12439,0.31347,-0.79392,-5.00000,0,8.22,16,60,160,11
213,-8.22,-6641.99,-415.12439,0.31347,-0.79392,-5.00000,0,8.22,16,50,160,11
209,-8.22,-6641.99,-415.12439,0.31347,-0.79392,-5.00000,0,8.22,16,60,140,11
208,-8.22,-6641.99,-415.12439,0.31347,-0.79392,-5.00000,0,8.22,16,50,140,11
204,-8.22,-6641.99,-415.12439,0.31347,-0.79392,-5.00000,0,8.22,16,60,120,11
203,-8.22,-6641.99,-415.12439,0.31347,-0.79392,-5.00000,0,8.22,16,50,120,11
199,-8.22,-6641.99,-415.12439,0.31347,-0.79392,-5.00000,0,8.22,16,60,100,11
198,-8.22,-6641.99,-415.12439,0.31347,-0.79392,-5.00000,0,8.22,16,50,100,11
189,-8.22,-6641.99,-415.12439,0.31347,-0.79392,-5.00000,0,8.22,16,60,60,11
188,-8.22,-6641.99,-415.12439,0.31347,-0.79392,-5.00000,0,8.22,16,50,60,11
220,-8.24,-6660.87,-475.77643,0.23694,-0.79439,-5.00000,0,8.24,14,20,200,11
215,-8.24,-6660.87,-475.77643,0.23694,-0.79439,-5.00000,0,8.24,14,20,180,11
210,-8.24,-6660.87,-475.77643,0.23694,-0.79439,-5.00000,0,8.24,14,20,160,11
205,-8.24,-6660.87,-475.77643,0.23694,-0.79439,-5.00000,0,8.24,14,20,140,11
200,-8.24,-6660.87,-475.77643,0.23694,-0.79439,-5.00000,0,8.24,14,20,120,11
195,-8.24,-6660.87,-475.77643,0.23694,-0.79439,-5.00000,0,8.24,14,20,100,11
185,-8.24,-6660.87,-475.77643,0.23694,-0.79439,-5.00000,0,8.24,14,20,60,11
180,-8.24,-6660.87,-475.77643,0.23694,-0.79439,-5.00000,0,8.24,14,20,40,11
495,-8.28,13067.48,568.15131,2.34714,1.55120,87.35822,0,8.28,23,20,40,18
134,-8.33,-3939.51,-151.51962,0.65815,-0.45973,-5.00000,0,8.33,26,60,200,9
129,-8.33,-3939.51,-151.51962,0.65815,-0.45973,-5.00000,0,8.33,26,60,180,9
124,-8.33,-3939.51,-151.51962,0.65815,-0.45973,-5.00000,0,8.33,26,60,160,9
119,-8.33,-3939.51,-151.51962,0.65815,-0.45973,-5.00000,0,8.33,26,60,140,9
114,-8.33,-3939.51,-151.51962,0.65815,-0.45973,-5.00000,0,8.33,26,60,120,9
109,-8.33,-3939.51,-151.51962,0.65815,-0.45973,-5.00000,0,8.33,26,60,100,9
99,-8.33,-3939.51,-151.51962,0.65815,-0.45973,-5.00000,0,8.33,26,60,60,9
133,-8.34,-3049.18,-127.04916,0.71320,-0.35197,-5.00000,0,8.34,24,50,200,9
128,-8.34,-3049.18,-127.04916,0.71320,-0.35197,-5.00000,0,8.34,24,50,180,9
123,-8.34,-3049.18,-127.04916,0.71320,-0.35197,-5.00000,0,8.34,24,50,160,9
118,-8.34,-3049.18,-127.04916,0.71320,-0.35197,-5.00000,0,8.34,24,50,140,9
113,-8.34,-3049.18,-127.04916,0.71320,-0.35197,-5.00000,0,8.34,24,50,120,9
108,-8.34,-3049.18,-127.04916,0.71320,-0.35197,-5.00000,0,8.34,24,50,100,9
98,-8.34,-3049.18,-127.04916,0.71320,-0.35197,-5.00000,0,8.34,24,50,60,9
179,-8.55,-3184.51,-187.32411,0.67567,-0.36023,-5.00000,0,8.55,17,60,200,10
174,-8.55,-3184.51,-187.32411,0.67567,-0.36023,-5.00000,0,8.55,17,60,180,10
169,-8.55,-3184.51,-187.32411,0.67567,-0.36023,-5.00000,0,8.55,17,60,160,10
164,-8.55,-3184.51,-187.32411,0.67567,-0.36023,-5.00000,0,8.55,17,60,140,10
159,-8.55,-3184.51,-187.32411,0.67567,-0.36023,-5.00000,0,8.55,17,60,120,10
154,-8.55,-3184.51,-187.32411,0.67567,-0.36023,-5.00000,0,8.55,17,60,100,10
144,-8.55,-3184.51,-187.32411,0.67567,-0.36023,-5.00000,0,8.55,17,60,60,10
178,-8.59,-3220.29,-201.26813,0.67195,-0.36281,-5.00000,0,8.59,16,50,200,10
173,-8.59,-3220.29,-201.26813,0.67195,-0.36281,-5.00000,0,8.59,16,50,180,10
168,-8.59,-3220.29,-201.26813,0.67195,-0.36281,-5.00000,0,8.59,16,50,160,10
163,-8.59,-3220.29,-201.26813,0.67195,-0.36281,-5.00000,0,8.59,16,50,140,10
158,-8.59,-3220.29,-201.26813,0.67195,-0.36281,-5.00000,0,8.59,16,50,120,10
153,-8.59,-3220.29,-201.26813,0.67195,-0.36281,-5.00000,0,8.59,16,50,100,10
143,-8.59,-3220.29,-201.26813,0.67195,-0.36281,-5.00000,0,8.59,16,50,60,10
535,-9.17,12029.84,501.24335,2.13736,1.29014,81.54099,0,9.17,24,20,200,18
530,-9.17,12029.84,501.24335,2.13736,1.29014,81.54099,0,9.17,24,20,180,18
525,-9.17,12029.84,501.24335,2.13736,1.29014,81.54099,0,9.17,24,20,160,18
520,-9.17,12029.84,501.24335,2.13736,1.29014,81.54099,0,9.17,24,20,140,18
515,-9.17,12029.84,501.24335,2.13736,1.29014,81.54099,0,9.17,24,20,120,18
510,-9.17,12029.84,501.24335,2.13736,1.29014,81.54099,0,9.17,24,20,100,18
505,-9.17,13226.55,575.06738,2.37109,1.41848,88.06021,0,9.17,23,20,80,18
500,-9.17,12029.84,501.24335,2.13736,1.29014,81.54099,0,9.17,24,20,60,18
464,-10.74,6013.95,240.55800,1.44814,0.55048,42.93459,0,10.74,25,60,80,17
463,-10.74,6013.95,240.55800,1.44814,0.55048,42.93459,0,10.74,25,50,80,17
462,-10.74,7086.92,308.12695,1.57287,0.64855,49.93091,0,10.74,23,40,80,17
461,-10.74,7086.92,308.12695,1.57287,0.64855,49.93091,0,10.74,23,30,80,17
460,-10.75,7082.27,321.92136,1.57244,0.64784,49.26710,0,10.75,22,20,80,17
494,-11.63,4885.35,187.89807,1.34134,0.41300,35.19221,0,11.63,26,60,200,17
493,-11.63,4885.35,187.89807,1.34134,0.41300,35.19221,0,11.63,26,50,200,17
489,-11.63,4885.35,187.89807,1.34134,0.41300,35.19221,0,11.63,26,60,180,17
488,-11.63,4885.35,187.89807,1.34134,0.41300,35.19221,0,11.63,26,50,180,17
484,-11.63,4885.35,187.89807,1.34134,0.41300,35.19221,0,11.63,26,60,160,17
483,-11.63,4885.35,187.89807,1.34134,0.41300,35.19221,0,11.63,26,50,160,17
479,-11.63,4885.35,187.89807,1.34134,0.41300,35.19221,0,11.63,26,60,140,17
478,-11.63,4885.35,187.89807,1.34134,0.41300,35.19221,0,11.63,26,50,140,17
474,-11.63,4885.35,187.89807,1.34134,0.41300,35.19221,0,11.63,26,60,120,17
473,-11.63,4885.35,187.89807,1.34134,0.41300,35.19221,0,11.63,26,50,120,17
469,-11.63,4885.35,187.89807,1.34134,0.41300,35.19221,0,11.63,26,60,100,17
468,-11.63,4885.35,187.89807,1.34134,0.41300,35.19221,0,11.63,26,50,100,17
459,-11.63,4885.35,187.89807,1.34134,0.41300,35.19221,0,11.63,26,60,60,17
458,-11.63,4885.35,187.89807,1.34134,0.41300,35.19221,0,11.63,26,50,60,17
492,-11.63,5948.72,247.86333,1.44818,0.50280,42.71343,0,11.63,24,40,200,17
491,-11.63,5948.72,247.86333,1.44818,0.50280,42.71343,0,11.63,24,30,200,17
487,-11.63,5948.72,247.86333,1.44818,0.50280,42.71343,0,11.63,24,40,180,17
486,-11.63,5948.72,247.86333,1.44818,0.50280,42.71343,0,11.63,24,30,180,17
482,-11.63,5948.72,247.86333,1.44818,0.50280,42.71343,0,11.63,24,40,160,17
481,-11.63,5948.72,247.86333,1.44818,0.50280,42.71343,0,11.63,24,30,160,17
477,-11.63,5948.72,247.86333,1.44818,0.50280,42.71343,0,11.63,24,40,140,17
476,-11.63,5948.72,247.86333,1.44818,0.50280,42.71343,0,11.63,24,30,140,17
472,-11.63,5948.72,247.86333,1.44818,0.50280,42.71343,0,11.63,24,40,120,17
471,-11.63,5948.72,247.86333,1.44818,0.50280,42.71343,0,11.63,24,30,120,17
467,-11.63,5948.72,247.86333,1.44818,0.50280,42.71343,0,11.63,24,40,100,17
466,-11.63,5948.72,247.86333,1.44818,0.50280,42.71343,0,11.63,24,30,100,17
457,-11.63,5948.72,247.86333,1.44818,0.50280,42.71343,0,11.63,24,40,60,17
456,-11.63,5948.72,247.86333,1.44818,0.50280,42.71343,0,11.63,24,30,60,17
454,-11.63,5948.72,247.86333,1.44818,0.50280,42.71343,0,11.63,24,60,40,17
453,-11.63,5948.72,247.86333,1.44818,0.50280,42.71343,0,11.63,24,50,40,17
452,-11.63,5948.72,247.86333,1.44818,0.50280,42.71343,0,11.63,24,40,40,17
451,-11.63,5948.72,247.86333,1.44818,0.50280,42.71343,0,11.63,24,30,40,17
490,-11.63,5945.12,258.48349,1.44791,0.50234,42.44776,0,11.63,23,20,200,17
485,-11.63,5945.12,258.48349,1.44791,0.50234,42.44776,0,11.63,23,20,180,17
480,-11.63,5945.12,258.48349,1.44791,0.50234,42.44776,0,11.63,23,20,160,17
475,-11.63,5945.12,258.48349,1.44791,0.50234,42.44776,0,11.63,23,20,140,17
470,-11.63,5945.12,258.48349,1.44791,0.50234,42.44776,0,11.63,23,20,120,17
465,-11.63,5945.12,258.48349,1.44791,0.50234,42.44776,0,11.63,23,20,100,17
455,-11.63,5945.12,258.48349,1.44791,0.50234,42.44776,0,11.63,23,20,60,17
450,-11.63,5945.12,258.48349,1.44791,0.50234,42.44776,0,11.63,23,20,40,17
,,,,,,,,,,,,
,,,,,ANUL 2024,,,,,,,
,,,,,,,,,,,,
539,-4.73,86268.79,2875.62633,9.31176,10.17224,204.02387,0,4.73,30,60,200,18
534,-4.73,86268.79,2875.62633,9.31176,10.17224,204.02387,0,4.73,30,60,180,18
529,-4.73,86268.79,2875.62633,9.31176,10.17224,204.02387,0,4.73,30,60,160,18
524,-4.73,86268.79,2875.62633,9.31176,10.17224,204.02387,0,4.73,30,60,140,18
519,-4.73,86268.79,2875.62633,9.31176,10.17224,204.02387,0,4.73,30,60,120,18
514,-4.73,86268.79,2875.62633,9.31176,10.17224,204.02387,0,4.73,30,60,100,18
509,-4.73,86268.79,2875.62633,9.31176,10.17224,204.02387,0,4.73,30,60,80,18
504,-4.73,86268.79,2875.62633,9.31176,10.17224,204.02387,0,4.73,30,60,60,18
537,-4.75,85250.20,3278.85385,10.60487,9.92756,210.12934,0,4.75,26,40,200,18
532,-4.75,85250.20,3278.85385,10.60487,9.92756,210.12934,0,4.75,26,40,180,18
527,-4.75,85250.20,3278.85385,10.60487,9.92756,210.12934,0,4.75,26,40,160,18
522,-4.75,85250.20,3278.85385,10.60487,9.92756,210.12934,0,4.75,26,40,140,18
517,-4.75,85250.20,3278.85385,10.60487,9.92756,210.12934,0,4.75,26,40,120,18
512,-4.75,85250.20,3278.85385,10.60487,9.92756,210.12934,0,4.75,26,40,100,18
507,-4.75,85250.20,3278.85385,10.60487,9.92756,210.12934,0,4.75,26,40,80,18
502,-4.75,85250.20,3278.85385,10.60487,9.92756,210.12934,0,4.75,26,40,60,18
499,-4.75,85250.20,3278.85385,10.60487,9.92756,210.12934,0,4.75,26,60,40,18
498,-4.75,85250.20,3278.85385,10.60487,9.92756,210.12934,0,4.75,26,50,40,18
497,-4.75,85250.20,3278.85385,10.60487,9.92756,210.12934,0,4.75,26,40,40,18
538,-4.73,83436.30,2979.86786,9.03885,9.83825,208.01916,0,4.73,28,50,200,18
533,-4.73,83436.30,2979.86786,9.03885,9.83825,208.01916,0,4.73,28,50,180,18
528,-4.73,83436.30,2979.86786,9.03885,9.83825,208.01916,0,4.73,28,50,160,18
523,-4.73,83436.30,2979.86786,9.03885,9.83825,208.01916,0,4.73,28,50,140,18
518,-4.73,83436.30,2979.86786,9.03885,9.83825,208.01916,0,4.73,28,50,120,18
513,-4.73,83436.30,2979.86786,9.03885,9.83825,208.01916,0,4.73,28,50,100,18
508,-4.73,83436.30,2979.86786,9.03885,9.83825,208.01916,0,4.73,28,50,80,18
503,-4.73,83436.30,2979.86786,9.03885,9.83825,208.01916,0,4.73,28,50,60,18
357,-6.27,83429.39,2607.16844,8.08419,6.79578,205.54802,0,6.27,32,40,200,14
352,-6.27,83429.39,2607.16844,8.08419,6.79578,205.54802,0,6.27,32,40,180,14
347,-6.27,83429.39,2607.16844,8.08419,6.79578,205.54802,0,6.27,32,40,160,14
342,-6.27,83429.39,2607.16844,8.08419,6.79578,205.54802,0,6.27,32,40,140,14
337,-6.27,83429.39,2607.16844,8.08419,6.79578,205.54802,0,6.27,32,40,120,14
332,-6.27,83429.39,2607.16844,8.08419,6.79578,205.54802,0,6.27,32,40,100,14
327,-6.27,83429.39,2607.16844,8.08419,6.79578,205.54802,0,6.27,32,40,80,14
322,-6.27,83429.39,2607.16844,8.08419,6.79578,205.54802,0,6.27,32,40,60,14
319,-6.27,83429.39,2607.16844,8.08419,6.79578,205.54802,0,6.27,32,60,40,14
318,-6.27,83429.39,2607.16844,8.08419,6.79578,205.54802,0,6.27,32,50,40,14
317,-6.27,83429.39,2607.16844,8.08419,6.79578,205.54802,0,6.27,32,40,40,14
359,-6.21,83416.89,2317.13583,6.72786,6.90421,181.12446,0,6.21,36,60,200,14
354,-6.21,83416.89,2317.13583,6.72786,6.90421,181.12446,0,6.21,36,60,180,14
349,-6.21,83416.89,2317.13583,6.72786,6.90421,181.12446,0,6.21,36,60,160,14
344,-6.21,83416.89,2317.13583,6.72786,6.90421,181.12446,0,6.21,36,60,140,14
339,-6.21,83416.89,2317.13583,6.72786,6.90421,181.12446,0,6.21,36,60,120,14
334,-6.21,83416.89,2317.13583,6.72786,6.90421,181.12446,0,6.21,36,60,100,14
329,-6.21,83416.89,2317.13583,6.72786,6.90421,181.12446,0,6.21,36,60,80,14
324,-6.21,83416.89,2317.13583,6.72786,6.90421,181.12446,0,6.21,36,60,60,14
358,-7.21,80628.55,2303.67286,6.54987,5.74268,184.52945,0,7.21,35,50,200,14
353,-7.21,80628.55,2303.67286,6.54987,5.74268,184.52945,0,7.21,35,50,180,14
348,-7.21,80628.55,2303.67286,6.54987,5.74268,184.52945,0,7.21,35,50,160,14
343,-7.21,80628.55,2303.67286,6.54987,5.74268,184.52945,0,7.21,35,50,140,14
338,-7.21,80628.55,2303.67286,6.54987,5.74268,184.52945,0,7.21,35,50,120,14
333,-7.21,80628.55,2303.67286,6.54987,5.74268,184.52945,0,7.21,35,50,100,14
328,-7.21,80628.55,2303.67286,6.54987,5.74268,184.52945,0,7.21,35,50,80,14
323,-7.21,80628.55,2303.67286,6.54987,5.74268,184.52945,0,7.21,35,50,60,14
582,-4.61,77742.33,2879.34556,6.84684,9.78850,199.55963,0,4.61,27,40,200,19
577,-4.61,77742.33,2879.34556,6.84684,9.78850,199.55963,0,4.61,27,40,180,19
572,-4.61,77742.33,2879.34556,6.84684,9.78850,199.55963,0,4.61,27,40,160,19
567,-4.61,77742.33,2879.34556,6.84684,9.78850,199.55963,0,4.61,27,40,140,19
562,-4.61,77742.33,2879.34556,6.84684,9.78850,199.55963,0,4.61,27,40,120,19
557,-4.61,77742.33,2879.34556,6.84684,9.78850,199.55963,0,4.61,27,40,100,19
552,-4.61,77742.33,2879.34556,6.84684,9.78850,199.55963,0,4.61,27,40,80,19
547,-4.61,77742.33,2879.34556,6.84684,9.78850,199.55963,0,4.61,27,40,60,19
544,-4.61,77742.33,2879.34556,6.84684,9.78850,199.55963,0,4.61,27,60,40,19
543,-4.61,77742.33,2879.34556,6.84684,9.78850,199.55963,0,4.61,27,50,40,19
542,-4.61,77742.33,2879.34556,6.84684,9.78850,199.55963,0,4.61,27,40,40,19
356,-5.33,76048.53,2924.94346,8.88788,7.66539,218.38777,0,5.33,26,30,200,14
351,-5.33,76048.53,2924.94346,8.88788,7.66539,218.38777,0,5.33,26,30,180,14
346,-5.33,76048.53,2924.94346,8.88788,7.66539,218.38777,0,5.33,26,30,160,14
341,-5.33,76048.53,2924.94346,8.88788,7.66539,218.38777,0,5.33,26,30,140,14
336,-5.33,76048.53,2924.94346,8.88788,7.66539,218.38777,0,5.33,26,30,120,14
331,-5.33,76048.53,2924.94346,8.88788,7.66539,218.38777,0,5.33,26,30,100,14
326,-5.33,76048.53,2924.94346,8.88788,7.66539,218.38777,0,5.33,26,30,80,14
321,-5.33,76048.53,2924.94346,8.88788,7.66539,218.38777,0,5.33,26,30,60,14
316,-5.33,76048.53,2924.94346,8.88788,7.66539,218.38777,0,5.33,26,30,40,14
584,-4.60,75936.35,2712.01250,6.14341,9.68974,195.96480,0,4.60,28,60,200,19
583,-4.60,75936.35,2712.01250,6.14341,9.68974,195.96480,0,4.60,28,50,200,19
579,-4.60,75936.35,2712.01250,6.14341,9.68974,195.96480,0,4.60,28,60,180,19
578,-4.60,75936.35,2712.01250,6.14341,9.68974,195.96480,0,4.60,28,50,180,19
574,-4.60,75936.35,2712.01250,6.14341,9.68974,195.96480,0,4.60,28,60,160,19
573,-4.60,75936.35,2712.01250,6.14341,9.68974,195.96480,0,4.60,28,50,160,19
569,-4.60,75936.35,2712.01250,6.14341,9.68974,195.96480,0,4.60,28,60,140,19
568,-4.60,75936.35,2712.01250,6.14341,9.68974,195.96480,0,4.60,28,50,140,19
564,-4.60,75936.35,2712.01250,6.14341,9.68974,195.96480,0,4.60,28,60,120,19
563,-4.60,75936.35,2712.01250,6.14341,9.68974,195.96480,0,4.60,28,50,120,19
559,-4.60,75936.35,2712.01250,6.14341,9.68974,195.96480,0,4.60,28,60,100,19
558,-4.60,75936.35,2712.01250,6.14341,9.68974,195.96480,0,4.60,28,50,100,19
554,-4.60,75936.35,2712.01250,6.14341,9.68974,195.96480,0,4.60,28,60,80,19
553,-4.60,75936.35,2712.01250,6.14341,9.68974,195.96480,0,4.60,28,50,80,19
549,-4.60,75936.35,2712.01250,6.14341,9.68974,195.96480,0,4.60,28,60,60,19
548,-4.60,75936.35,2712.01250,6.14341,9.68974,195.96480,0,4.60,28,50,60,19
536,-4.75,75412.65,3427.84773,9.75529,9.27498,210.13358,0,4.75,22,30,200,18
531,-4.75,75412.65,3427.84773,9.75529,9.27498,210.13358,0,4.75,22,30,180,18
526,-4.75,75412.65,3427.84773,9.75529,9.27498,210.13358,0,4.75,22,30,160,18
521,-4.75,75412.65,3427.84773,9.75529,9.27498,210.13358,0,4.75,22,30,140,18
516,-4.75,75412.65,3427.84773,9.75529,9.27498,210.13358,0,4.75,22,30,120,18
511,-4.75,75412.65,3427.84773,9.75529,9.27498,210.13358,0,4.75,22,30,100,18
506,-4.75,75412.65,3427.84773,9.75529,9.27498,210.13358,0,4.75,22,30,80,18
501,-4.75,75412.65,3427.84773,9.75529,9.27498,210.13358,0,4.75,22,30,60,18
496,-4.75,75412.65,3427.84773,9.75529,9.27498,210.13358,0,4.75,22,30,40,18
674,-5.06,73868.38,2841.09154,7.72342,8.07912,189.12475,0,5.06,26,60,200,21
669,-5.06,73868.38,2841.09154,7.72342,8.07912,189.12475,0,5.06,26,60,180,21
664,-5.06,73868.38,2841.09154,7.72342,8.07912,189.12475,0,5.06,26,60,160,21
659,-5.06,73868.38,2841.09154,7.72342,8.07912,189.12475,0,5.06,26,60,140,21
654,-5.06,73868.38,2841.09154,7.72342,8.07912,189.12475,0,5.06,26,60,120,21
649,-5.06,73868.38,2841.09154,7.72342,8.07912,189.12475,0,5.06,26,60,100,21
644,-5.06,73868.38,2841.09154,7.72342,8.07912,189.12475,0,5.06,26,60,80,21
639,-5.06,73868.38,2841.09154,7.72342,8.07912,189.12475,0,5.06,26,60,60,21
629,-4.24,71781.79,2658.58482,7.40393,9.67184,204.29671,0,4.24,27,60,200,20
624,-4.24,71781.79,2658.58482,7.40393,9.67184,204.29671,0,4.24,27,60,180,20
619,-4.24,71781.79,2658.58482,7.40393,9.67184,204.29671,0,4.24,27,60,160,20
